Date,ADA-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CRO-USD,DAI-USD,DOGE-USD,DOT-USD,ETC-USD,ETH-USD,FIL-USD,HBAR-USD,ICP-USD,LINK-USD,LTC-USD,MATIC-USD,RUNE-USD,SHIB-USD,SOL-USD,STX4847-USD,TRX-USD,UNI7083-USD,USDC-USD,USDT-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2023-04-08,0.38563498854637146,10.956896781921387,17.464860916137695,123.81997680664062,310.6347351074219,27947.794921875,0.06850499659776688,0.9993219971656799,0.08140499889850616,6.135956764221191,20.359203338623047,1849.4981689453125,5.774810791015625,0.06480100005865097,4.915082931518555,7.137541770935059,89.9751968383789,1.1024819612503052,1.553765058517456,1.1000000085914508e-05,20.036449432373047,0.8051769733428955,0.06615299731492996,5.91909122467041,0.9998189806938171,1.0004240274429321,0.02398799918591976,0.10441400110721588,158.28558349609375,0.5057160258293152
2023-04-09,0.3896929919719696,11.040395736694336,17.560928344726562,125.55250549316406,312.87225341796875,28333.05078125,0.06823500245809555,0.9993360042572021,0.08329000324010849,6.216215133666992,20.56362533569336,1859.3878173828125,5.750400066375732,0.06471800059080124,5.022748947143555,7.212092876434326,90.67667388916016,1.1019220352172852,1.5901520252227783,1.1000000085914508e-05,20.29946517944336,0.8757929801940918,0.06665199995040894,5.920213222503662,0.9997450113296509,1.000458002090454,0.02434599958360195,0.10481300204992294,160.32949829101562,0.5058339834213257
2023-04-10,0.39698898792266846,11.186286926269531,17.932527542114258,127.98754119873047,318.3790588378906,29652.98046875,0.06860099732875824,1.0001100301742554,0.08485200256109238,6.290450096130371,20.977294921875,1911.20751953125,6.176751136779785,0.06622400134801865,5.187193870544434,7.344665050506592,93.82122802734375,1.1213159561157227,1.6431289911270142,1.1000000085914508e-05,20.882356643676758,0.9198930263519287,0.06733600050210953,6.019568920135498,0.9997169971466064,1.0004370212554932,0.024973999708890915,0.10572800040245056,159.2188262939453,0.5183179974555969
2023-04-11,0.40145599842071533,11.278844833374023,18.16439437866211,129.1404571533203,322.7582702636719,30235.05859375,0.06862299889326096,0.9996160268783569,0.0842370018362999,6.42575216293335,21.510820388793945,1892.189697265625,6.115200042724609,0.06539300084114075,5.3362531661987305,7.313779830932617,94.31179809570312,1.1138880252838135,1.6290260553359985,1.1000000085914508e-05,23.018827438354492,0.9656010270118713,0.06643199920654297,5.944797992706299,1.0000120401382446,1.0010299682617188,0.02493700012564659,0.10518400371074677,162.16339111328125,0.5175179839134216
2023-04-12,0.40656301379203796,11.356743812561035,18.491119384765625,128.86749267578125,318.9537658691406,30139.052734375,0.06826400011777878,1.0001920461654663,0.08343300223350525,6.4151930809021,21.8956298828125,1920.68212890625,5.957015037536621,0.06435000151395798,5.317842960357666,7.250481128692627,92.50415802001953,1.1106200218200684,1.6028549671173096,1.1000000085914508e-05,23.985305786132812,0.8680620193481445,0.06502600014209747,5.94625997543335,0.9998530149459839,1.0007209777832031,0.024511000141501427,0.1045759990811348,162.41989135742188,0.5061150193214417
2023-04-13,0.4257589876651764,11.819424629211426,18.85436248779297,131.23565673828125,324.9480895996094,30399.06640625,0.06923499703407288,1.0000540018081665,0.08748400211334229,6.6424479484558105,22.443859100341797,2012.6346435546875,6.082828044891357,0.06671600043773651,5.475354194641113,7.464562892913818,94.2594985961914,1.1346789598464966,1.6314109563827515,1.1000000085914508e-05,24.432308197021484,0.8850259780883789,0.06530900299549103,6.20237922668457,0.9998990297317505,1.0009770393371582,0.02533400058746338,0.10544800013303757,162.0936279296875,0.5132920145988464
2023-04-14,0.4383299946784973,12.262309074401855,19.248788833618164,132.49490356445312,329.1738586425781,30485.69921875,0.07059100270271301,0.9997050166130066,0.08878500014543533,6.7340312004089355,22.44308853149414,2101.635498046875,6.2298688888549805,0.06747999787330627,5.508743762969971,7.752357006072998,96.45197296142578,1.1620399951934814,1.6761889457702637,1.1000000085914508e-05,24.772722244262695,0.8822399973869324,0.06625799834728241,6.314966201782227,0.9999610185623169,1.000722050666809,0.025857999920845032,0.10706300288438797,162.1195831298828,0.5239930152893066
2023-04-15,0.4532800018787384,12.394586563110352,19.107620239257812,132.8057861328125,333.40728759765625,30318.49609375,0.07122199982404709,0.9995250105857849,0.0889739990234375,6.806902885437012,22.12044334411621,2092.466796875,6.311830043792725,0.0682390034198761,5.892139911651611,8.013286590576172,96.86820983886719,1.17289400100708,1.6667230129241943,1.2000000424450263e-05,24.079378128051758,0.8669400215148926,0.06600099802017212,6.2764787673950195,0.999875009059906,1.0007799863815308,0.0257399994879961,0.10660199820995331,162.51071166992188,0.5204439759254456
2023-04-16,0.45175498723983765,12.697114944458008,20.20197868347168,134.45375061035156,348.2209167480469,30315.35546875,0.07255800068378448,0.9994990229606628,0.09047199785709381,6.833064079284668,22.27078628540039,2120.005859375,6.34276819229126,0.06920900195837021,6.07863187789917,8.136897087097168,100.26744842529297,1.1838619709014893,1.6820060014724731,1.2000000424450263e-05,25.361927032470703,0.861253023147583,0.06655199825763702,6.319557189941406,0.9997050166130066,1.0005359649658203,0.026205999776721,0.10745400190353394,163.61671447753906,0.5213919878005981
2023-04-17,0.4341669976711273,12.341851234436035,20.514562606811523,131.61575317382812,339.9941101074219,29445.044921875,0.06994699686765671,0.9992830157279968,0.09144899994134903,6.695542812347412,21.70303726196289,2076.242919921875,6.118175029754639,0.06645800173282623,6.2468180656433105,8.164322853088379,98.67469787597656,1.1529539823532104,1.6417210102081299,1.1000000085914508e-05,24.55884552001953,0.8400020003318787,0.06578399986028671,6.1281890869140625,0.9998649954795837,1.0005300045013428,0.025458000600337982,0.10407499969005585,159.56224060058594,0.5111269950866699
2023-04-18,0.4437519907951355,12.554780006408691,21.227848052978516,133.6016845703125,343.1934509277344,30397.552734375,0.07257500290870667,1.0002809762954712,0.09398899972438812,6.922027111053467,21.878278732299805,2104.537353515625,6.263586044311523,0.0680370032787323,6.810704231262207,8.576398849487305,101.8514175415039,1.171897053718567,1.6949540376663208,1.2000000424450263e-05,24.852689743041992,0.8626289963722229,0.06676200032234192,6.331723213195801,1.0000309944152832,1.0004080533981323,0.026535000652074814,0.10558400303125381,162.78260803222656,0.532263994216919
